year,name,brand,core,type,version,memory,network,sensor,dimensions,weight,sim,size,screen_to_body_ratio,resolution,ppi_density,price,battery
2023,13T Pro,Xiaomi,8,Android,13,"[('256', '12'), ('512', '12'), ('1', '16')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'color spectrum']",162.2 x 75.7 x 8.5,200,Nano-SIM,6.67,87.5,1220 x 2712,446,664.77,5000
2023,13T,Xiaomi,8,Android,13,"[('256', '8'), ('256', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'color spectrum']",162.2 x 75.7 x 8.5,193,Nano-SIM,6.67,87.5,1220 x 2712,446,490.26,5000
2023,Watch 2 Pro,Xiaomi,,Android,Wear,"[('32', '2')]",111,"['Accelerometer', 'gyro', 'compass', 'barometer', 'heart rate', 'SpO2']",47.6 x 45.9 x 11.8,54.5,,1.43,,466 x 466,326,,495
2023,Redmi Note 13 (China),Xiaomi,8,Android,13,"[('128', '6'), ('128', '8'), ('256', '8'), ('256', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",161.1 x 75 x 7.6,173.5,Nano-SIM,6.67,88.9,1080 x 2400,395,250,5000
2023,Redmi Pad SE,Xiaomi,8,Android,13,"[('128', '4'), ('128', '6'), ('128', '8'), ('256', '8')]",111,"['Accelerometer', 'proximity']",255.5 x 167.1 x 7.4,478,,11.0,81.4,1200 x 1920,207,200,8000
2023,Redmi K60 Ultra,Xiaomi,8,Android,13,"[('256', '12'), ('256', '16'), ('512', '16'), ('1', '16'), ('1', '24')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'color spectrum']",162.2 x 75.7 x 8.5,204,Nano-SIM,6.67,87.5,1220 x 2712,446,330,5000
2023,Mix Fold 3,Xiaomi,8,Android,13,"[('256', '12'), ('512', '16'), ('1', '16')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'color spectrum', 'barometer']",Unfolded: 161.2 x 143.3 x 5.3,255,Nano-SIM,8.03,89.4,1916 x 2160,360,1150,4800
2023,Pad 6 Max 14,Xiaomi,8,Android,13,"[('256', '8'), ('256', '12'), ('512', '12'), ('1', '16')]",011,"['Accelerometer', 'gyro', 'proximity', 'compass']",318.6 x 206.1 x 6.5,750,,14.0,87.3,1800 x 2880,242,450,10000
2023,Poco M6 Pro 5G,Xiaomi,8,Android,13,"[('64', '4'), ('128', '4'), ('128', '6'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'compass']",168.6 x 76.3 x 8.2,199,Nano-SIM,6.79,85.1,1080 x 2460,396,,5000
2023,Redmi Watch 3 Active,Xiaomi,,Proprietary,OS,"[('Unspecified', 'storage')]",111,"['Accelerometer', 'heart rate', 'SpO2']",46.9 x 38.9 x 10.9,42,,1.83,,280 x 240,202,50,289
2023,Redmi 12 5G,Xiaomi,8,Android,13,"[('128', '4'), ('128', '6'), ('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'compass']",168.6 x 76.3 x 8.2,199,Nano-SIM,6.79,85.1,1080 x 2460,396,,5000
2023,Redmi Note 12R,Xiaomi,8,Android,13,"[('128', '4'), ('128', '6'), ('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'compass']",168.6 x 76.3 x 8.2,199,Nano-SIM,6.79,85.1,1080 x 2460,396,150,5000
2023,Redmi Note 12R Pro,Xiaomi,8,Android,13,"[('256', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",165.9 x 76.2 x 8,188,Nano-SIM,6.67,85.0,1080 x 2400,395,220,5000
2023,Redmi 12,Xiaomi,8,Android,13,"[('128', '2'), ('128', '4'), ('128', '6'), ('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'compass']",168.6 x 76.3 x 8.2,198.5,Nano-SIM,6.79,85.1,1080 x 2460,396,125.95,5000
2023,Redmi Note 12T Pro,Xiaomi,8,Android,13,"[('128', '8'), ('256', '8'), ('256', '12'), ('512', '12')]",111,"['Fingerprint', 'accelerometer', 'ultrasound proximity', 'gyro', 'compass', 'color spectrum']",163.6 x 74.3 x 8.9,200,Nano-SIM,6.6,85.1,1080 x 2460,407,340,5080
2023,Civi 3,Xiaomi,8,Android,13,"[('256', '12'), ('512', '12'), ('1', '16')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'color spectrum']",158.7 x 71.7 x 7.6,174,Nano-SIM,6.55,91.0,1080 x 2400,402,330,4500
2023,Poco F5 Pro,Xiaomi,8,Android,13,"[('256', '8'), ('256', '12'), ('512', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",162.8 x 75.4 x 8.6,204,Nano-SIM,6.67,87.5,1440 x 3200,526,449.00,5160
2023,Poco F5,Xiaomi,8,Android,13,"[('256', '8'), ('256', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",161.1 x 75 x 7.9,181,Nano-SIM,6.67,88.9,1080 x 2400,395,348.00,5000
2023,13 Ultra,Xiaomi,8,Android,13,"[('256', '12'), ('512', '12'), ('512', '16'), ('1', '16')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'gyro', 'compass', 'color spectrum', 'barometer']",163.2 x 74.6 x 9.1,227,Nano-SIM,6.73,89.5,1440 x 3200,522,,5000
2023,Pad 6 Pro,Xiaomi,8,Android,13,"[('128', '8'), ('256', '8'), ('256', '12'), ('512', '12')]",011,"['Accelerometer', 'gyro', 'proximity']",254 x 165.2 x 6.5,490,,11.0,83.6,1800 x 2880,309,330,8600
2023,Pad 6,Xiaomi,8,Android,13,"[('128', '6'), ('128', '8'), ('256', '8')]",011,"['Accelerometer', 'gyro', 'proximity']",254 x 165.2 x 6.5,490,,11.0,83.6,1800 x 2880,309,400,8840
2023,Poco C51,Xiaomi,8,Android,13,"[('64', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer']",164.9 x 76.8 x 9.1,192,Nano-SIM,6.52,81.0,720 x 1600,269,,5000
2023,Redmi Note 12S,Xiaomi,8,Android,13,"[('64', '6'), ('128', '6'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",159.9 x 73.9 x 8.1,176,Nano-SIM,6.43,84.5,1080 x 2400,409,,5000
2023,Redmi Note 12 Pro 4G,Xiaomi,8,Android,11,"[('128', '6'), ('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass']",164.2 x 76.1 x 8.1,201.8,Nano-SIM,6.67,86.0,1080 x 2400,395,,5000
2023,Redmi Note 12 Turbo,Xiaomi,8,Android,13,"[('256', '8'), ('256', '12'), ('256', '16'), ('512', '12'), ('1', '16')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",161.1 x 75 x 7.9,181,Nano-SIM,6.67,88.9,1080 x 2400,395,270,5000
2023,Redmi A2+,Xiaomi,8,Android,12,"[('32', '2'), ('32', '3'), ('64', '3'), ('64', '4'), ('128', '4')]",111,"['Fingerprint', 'accelerometer']",164.9 x 76.8 x 9.1,192,Nano-SIM,6.52,81.0,720 x 1600,269,79.99,5000
2023,Redmi A2,Xiaomi,8,Android,12,"[('32', '2'), ('32', '3'), ('64', '2'), ('64', '3'), ('64', '4')]",111,['Accelerometer'],164.9 x 76.8 x 9.1,192,Nano-SIM,6.52,81.0,720 x 1600,269,61.99,5000
2023,Redmi Note 12 4G,Xiaomi,8,Android,13,"[('64', '4'), ('64', '6'), ('128', '4'), ('128', '6'), ('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",165.7 x 76 x 7.9,183.5,Nano-SIM,6.67,85.3,1080 x 2400,395,128.99,5000
2022,13 Pro,Xiaomi,8,Android,13,"[('128', '8'), ('256', '8'), ('256', '12'), ('512', '12')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'gyro', 'compass', 'barometer', 'color spectrum']",162.9 x 74.6 x 8.4,210,Nano-SIM,6.73,89.6,1440 x 3200,522,965.90,4820
2022,13,Xiaomi,8,Android,13,"[('128', '8'), ('256', '8'), ('256', '12'), ('512', '12')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'gyro', 'compass', 'color spectrum']",152.8 x 71.5 x 8.0,185,Nano-SIM,6.36,89.4,1080 x 2400,414,,4500
2023,13 Lite,Xiaomi,8,Android,12,"[('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",159.2 x 72.7 x 7.2,171,Nano-SIM,6.55,89.5,1080 x 2400,402,,4500
2023,Poco C55,Xiaomi,8,Android,12,"[('64', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer']",168.8 x 76.4 x 8.8,192,Nano-SIM,6.71,82.6,720 x 1650,268,,5000
2023,Poco X5 Pro,Xiaomi,8,Android,12,"[('128', '6'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",162.9 x 76 x 7.9,181,Nano-SIM,6.67,86.8,1080 x 2400,395,279.00,5000
2023,Poco X5,Xiaomi,8,Android,12,"[('128', '6'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",165.9 x 76.2 x 8,189,Nano-SIM,6.67,85.0,1080 x 2400,395,,5000
2022,Redmi Note 12,Xiaomi,8,Android,12,"[('128', '4'), ('128', '6'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",165.9 x 76.2 x 8,188,Nano-SIM,6.67,85.0,1080 x 2400,395,143.55,5000
2023,Poco C50,Xiaomi,4,Android,12,"[('32', '2'), ('32', '3')]",111,"['Fingerprint', 'accelerometer']",164.9 x 76.8 x 9.1,192,Nano-SIM,6.52,81.0,720 x 1600,269,80,5000
2022,Redmi Note 12 Pro Speed,Xiaomi,8,Android,13,"[('128', '6'), ('256', '8'), ('256', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",162.9 x 76 x 7.9,181,Nano-SIM,6.67,86.8,1080 x 2400,395,230,5000
2022,Redmi K60 Pro,Xiaomi,8,Android,13,"[('128', '8'), ('256', '8'), ('256', '12'), ('512', '12'), ('512', '16')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'color spectrum']",162.8 x 75.4 x 8.6,201,Nano-SIM,6.67,87.5,1440 x 3200,526,460,5000
2022,Redmi K60E,Xiaomi,8,Android,12,"[('128', '8'), ('256', '8'), ('256', '12'), ('512', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'color spectrum']",163.1 x 76.2 x 8.5,202,Nano-SIM,6.67,86.4,1440 x 3200,526,300,5500
2022,Redmi K60,Xiaomi,8,Android,13,"[('128', '8'), ('256', '8'), ('256', '12'), ('256', '16'), ('512', '12'), ('512', '16'), ('1', '16')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'color spectrum']",162.8 x 75.4 x 8.6,199,Nano-SIM,6.67,87.5,1440 x 3200,526,350,5500
2022,Redmi Watch 3,Xiaomi,,Proprietary,OS,"[('Unspecified', 'storage')]",111,"['Accelerometer', 'heart rate', 'compass', 'gyro', 'SpO2']",42.6 x 36.6 x 10,37,,1.75,,450 x 390,341,120,289
2022,Watch S2,Xiaomi,,Proprietary,OS,,111,"['Accelerometer', 'gyro', 'compass', 'barometer', 'heart rate', 'SpO2', 'thermometer', 'body composition']",46 x 46 x 10.7,-,,1.43,,466 x 466,326,150,500
2022,Redmi 12C,Xiaomi,8,Android,12,"[('32', '2'), ('32', '3'), ('32', '4'), ('64', '3'), ('64', '4'), ('128', '3'), ('128', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer']",168.8 x 76.4 x 8.8,192,Nano-SIM,6.71,82.6,720 x 1650,268,72.99,5000
2022,Redmi Note 12 Discovery,Xiaomi,8,Android,12,"[('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",162.9 x 76 x 9,207.5,Nano-SIM,6.67,86.8,1080 x 2400,395,380,4300
2022,Redmi Note 12 Pro+,Xiaomi,8,Android,12,"[('256', '8'), ('256', '12')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'gyro', 'compass']",162.9 x 76 x 8.9,208.4,Nano-SIM,6.67,86.8,1080 x 2400,395,314.69,5000
2022,Redmi Note 12 Pro,Xiaomi,8,Android,12,"[('128', '6'), ('128', '8'), ('256', '8'), ('256', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",163 x 76 x 8,187,Nano-SIM,6.67,86.7,1080 x 2400,395,211.89,5000
2022,Redmi Note 12 (China),Xiaomi,8,Android,12,"[('128', '4'), ('128', '6'), ('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",165.9 x 76.2 x 8,188,Nano-SIM,6.67,85.0,1080 x 2400,395,190,5000
2022,12T Pro,Xiaomi,8,Android,12,"[('128', '8'), ('256', '8'), ('256', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'color spectrum']",163.1 x 75.9 x 8.6,205,Nano-SIM,6.67,86.7,1220 x 2712,446,,5000
2022,12T,Xiaomi,8,Android,12,"[('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'color spectrum']",163.1 x 75.9 x 8.6,202,Nano-SIM,6.67,86.7,1220 x 2712,446,409.00,5000
2022,Redmi Pad,Xiaomi,8,Android,12,"[('64', '3'), ('128', '4'), ('128', '6')]",111,['Accelerometer'],250.5 x 158.1 x 7.1,465,,10.61,80.9,1200 x 2000,220,250,8000
2022,Redmi Note 11R,Xiaomi,8,Android,12,"[('128', '4'), ('128', '6'), ('128', '8')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",164 x 76.1 x 8.9,201,Nano-SIM,6.58,83.6,1080 x 2408,401,160,5000
2022,Redmi A1+,Xiaomi,4,Android,12,"[('32', '2'), ('32', '3')]",111,"['Fingerprint', 'accelerometer']",164.9 x 76.8 x 9.1,192,Nano-SIM,6.52,81.0,720 x 1600,269,89.47,5000
2022,Civi 2,Xiaomi,8,Android,12,"[('128', '8'), ('256', '8'), ('256', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'color spectrum']",159.2 x 72.7 x 7.2,171.8,Nano-SIM,6.55,89.5,1080 x 2400,402,350,4500
2022,Redmi 11 Prime,Xiaomi,8,Android,12,"[('64', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",164 x 76.1 x 8.9,201,Nano-SIM,6.58,83.6,1080 x 2408,401,160,5000
2022,Redmi 11 Prime 5G,Xiaomi,8,Android,12,"[('64', '4'), ('128', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",164 x 76.1 x 8.9,200,Nano-SIM,6.58,83.6,1080 x 2408,401,180,5000
2022,Redmi A1,Xiaomi,4,Android,12,"[('32', '2'), ('32', '3')]",111,['Accelerometer'],164.9 x 76.8 x 9.1,192,Nano-SIM,6.52,81.0,720 x 1600,269,77.00,5000
2022,Poco M5s,Xiaomi,8,Android,12,"[('64', '4'), ('128', '4'), ('128', '6'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass']",160.5 x 74.5 x 8.3,178.8,Nano-SIM,6.43,83.5,1080 x 2400,409,144.94,5000
2022,Poco M5,Xiaomi,8,Android,12,"[('64', '4'), ('128', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",164 x 76.1 x 8.9,201,Nano-SIM,6.58,83.6,1080 x 2408,401,149.99,5000
2022,Poco M5 (India),Xiaomi,8,Android,12,"[('64', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",164 x 76.1 x 8.9,201,Nano-SIM,6.58,83.8,1080 x 2400,400,160,5000
2022,Redmi Note 11 SE (India),Xiaomi,8,Android,11,"[('64', '6'), ('128', '6'), ('128', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass']",160.5 x 74.5 x 8.3,178.8,Nano-SIM,6.43,83.5,1080 x 2400,409,300,5000
2022,Poco M4 5G,Xiaomi,8,Android,12,"[('64', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",164 x 76.1 x 8.9,200,Nano-SIM,6.58,83.6,1080 x 2408,401,,5000
2022,Watch S1 Pro,Xiaomi,,MIUI,Watch,"[('Unspecified', 'storage')]",111,"['Accelerometer', 'gyro', 'compass', 'barometer', 'heart rate', 'SpO2', 'thermometer']",46 x 46 x 11.3,48.5,,1.47,,480 x 480,462,220,500
2022,Redmi K50 Ultra,Xiaomi,8,Android,12,"[('128', '8'), ('256', '8'), ('256', '12'), ('512', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'color spectrum']",163.1 x 75.9 x 8.6,202,Nano-SIM,6.67,86.7,1220 x 2712,446,430,5000
2022,Mix Fold 2,Xiaomi,8,Android,12,"[('256', '12'), ('512', '12'), ('1', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'color spectrum', 'barometer']",Unfolded: 161.1 x 144.7 x 5.4,262,Nano-SIM,8.02,88.4,1914 x 2160,360,1300,4500
2022,Pad 5 Pro 12.4,Xiaomi,8,Android,12,"[('128', '6'), ('256', '8'), ('512', '12')]",111,"['Accelerometer', 'gyro', 'proximity', 'compass', 'color spectrum']",285 x 185.2 x 6.7,620,,12.4,84.5,1600 x 2560,243,400,10000
2022,Redmi K50i,Xiaomi,8,Android,12,"[('128', '6'), ('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'gyro', 'compass', 'color spectrum']",163.6 x 74.3 x 8.9,200,Nano-SIM,6.6,85.1,1080 x 2460,407,,5080
2022,12 Lite,Xiaomi,8,Android,12,"[('128', '6'), ('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass']",159.3 x 73.7 x 7.3,173,Nano-SIM,6.55,88.2,1080 x 2400,402,,4300
2022,12S Ultra,Xiaomi,8,Android,12,"[('256', '8'), ('256', '12'), ('512', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass', 'color spectrum', 'barometer']",163.2 x 75 x 9.1,225,Nano-SIM,6.73,89.0,1440 x 3200,522,,4860
2022,12S Pro,Xiaomi,8,Android,12,"[('128', '8'), ('256', '8'), ('256', '12'), ('512', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass', 'color spectrum']",163.6 x 74.6 x 8.2,203,Nano-SIM,6.73,89.6,1440 x 3200,521,670,4600
2022,12S,Xiaomi,8,Android,12,"[('128', '8'), ('256', '8'), ('256', '12'), ('512', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'color spectrum']",152.7 x 69.9 x 8.2,179,Nano-SIM,6.28,89.2,1080 x 2400,419,570,4500
2022,12 Pro (Dimensity),Xiaomi,8,Android,12,"[('128', '8'), ('256', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'color spectrum']",163.6 x 74.6 x 8.2,201,Nano-SIM,6.73,89.6,1440 x 3200,521,570,5160
2022,Poco F4,Xiaomi,8,Android,12,"[('128', '6'), ('128', '8'), ('256', '8'), ('256', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",163.2 x 76 x 7.7,195,Nano-SIM,6.67,86.6,1080 x 2400,395,324.99,4500
2022,Poco X4 GT,Xiaomi,8,Android,12,"[('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'gyro', 'compass', 'color spectrum']",163.6 x 74.3 x 8.9,200,Nano-SIM,6.6,85.1,1080 x 2460,407,,5080
2022,Poco C40,Xiaomi,8,Android,11,"[('32', '2'), ('32', '3'), ('32', '4'), ('64', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity']",169.6 x 76.6 x 9.2,204,Nano-SIM,6.71,82.0,720 x 1650,268,,6000
2022,Redmi Note 11T Pro+,Xiaomi,8,Android,12,"[('128', '8'), ('256', '8'), ('512', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass', 'color spectrum']",163.6 x 74.3 x 8.9,198,Nano-SIM,6.6,85.1,1080 x 2460,407,300,4400
2022,Redmi Note 11T Pro,Xiaomi,8,Android,12,"[('128', '6'), ('128', '8'), ('256', '8'), ('256', '12'), ('512', '8')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'gyro', 'compass', 'color spectrum']",163.6 x 74.3 x 8.9,200,Nano-SIM,6.6,85.1,1080 x 2460,407,250,5080
2022,Redmi Note 11SE,Xiaomi,8,Android,11,"[('128', '4'), ('128', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",161.8 x 75.3 x 8.9,190,Nano-SIM,6.5,83.7,1080 x 2400,405,150,5000
2022,Redmi 10 Prime 2022,Xiaomi,8,Android,11,"[('64', '4'), ('128', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",162 x 75.5 x 9.6,192,Nano-SIM,6.5,83.4,1080 x 2400,405,160,6000
2022,Poco M4 5G (India),Xiaomi,8,Android,12,"[('64', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'gyro', 'compass']",164 x 76.1 x 8.9,200,Nano-SIM,6.58,83.3,1080 x 2400,401,190,5000
2022,Poco F4 GT,Xiaomi,8,Android,12,"[('128', '8'), ('256', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass', 'color spectrum']",162.5 x 76.7 x 8.5,210,Nano-SIM,6.67,86.2,1080 x 2400,395,419.99,4700
2022,Poco Watch,Xiaomi,,Proprietary,OS,"[('Unspecified', 'storage')]",111,"['Accelerometer', 'heart rate', 'compass', 'SpO2']",39.1 x 34.4 x 10,31,,1.6,,360 x 320,301,90,225
2022,Civi 1S,Xiaomi,8,Android,12,"[('128', '8'), ('256', '8'), ('256', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'color spectrum']",158.3 x 71.5 x 7,166,Nano-SIM,6.55,91.5,1080 x 2400,402,330,4500
2022,Redmi 10 Power,Xiaomi,8,Android,11,"[('128', '8')]",111,"['Fingerprint', 'accelerometer', 'proximity']",169.6 x 76.6 x 9.1,203,Nano-SIM,6.7,81.7,720 x 1650,269,180,6000
2022,Black Shark 5 Pro,Xiaomi,8,Android,12,"[('128', '8'), ('256', '8'), ('256', '12'), ('512', '16')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",163.9 x 76.5 x 9.5,220,Nano-SIM,6.67,85.7,1080 x 2400,395,720,4650
2022,Black Shark 5,Xiaomi,8,Android,12,"[('128', '8'), ('128', '12'), ('256', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",163.8 x 76.3 x 10,218,Nano-SIM,6.67,85.9,1080 x 2400,395,600,4650
2022,Black Shark 5 RS,Xiaomi,8,Android,12,"[('256', '8'), ('256', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'barometer']",163.7 x 76.2 x 9.9,220,Nano-SIM,6.67,86.1,1080 x 2400,395,470,4500
2022,Redmi 10A,Xiaomi,8,Android,11,"[('32', '2'), ('32', '3'), ('64', '3'), ('64', '4'), ('128', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'proximity']",164.9 x 77.1 x 9,194,Nano-SIM,6.53,81.0,720 x 1600,269,90.92,5000
2022,Redmi Note 11S 5G,Xiaomi,8,Android,11,"[('64', '4'), ('128', '4'), ('128', '6'), ('128', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass']",163.6 x 75.8 x 8.8,195,Nano-SIM,6.6,84.8,1080 x 2400,399,160.12,5000
2022,Redmi 10 5G,Xiaomi,8,Android,12,"[('64', '4'), ('128', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'compass']",164 x 76.1 x 8.9,200,Nano-SIM,6.58,83.6,1080 x 2408,401,126.59,5000
2021,Redmi Note 11 Pro+ 5G,Xiaomi,8,Android,11,"[('128', '6'), ('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",163.7 x 76.2 x 8.3,204,Nano-SIM,6.67,86.1,1080 x 2400,395,,4500
2022,Redmi K50 Pro,Xiaomi,8,Android,12,"[('128', '8'), ('256', '8'), ('256', '12'), ('512', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'color spectrum']",163.1 x 76.2 x 8.5,201,Nano-SIM,6.67,86.4,1440 x 3200,526,410,5000
2022,Redmi K50,Xiaomi,8,Android,12,"[('128', '8'), ('256', '8'), ('256', '12'), ('512', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'color spectrum']",163.1 x 76.2 x 8.5,201,Nano-SIM,6.67,86.4,1440 x 3200,526,480,5500
2022,Redmi K40S,Xiaomi,8,Android,12,"[('128', '6'), ('128', '8'), ('256', '8'), ('256', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass', 'color spectrum']",163.2 x 76 x 7.7,195,Nano-SIM,6.67,86.6,1080 x 2400,395,260,4500
2021,12 Pro,Xiaomi,8,Android,12,"[('128', '8'), ('256', '8'), ('256', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass', 'barometer', 'color spectrum']",163.6 x 74.6 x 8.2,204,Nano-SIM,6.73,89.6,1440 x 3200,521,495.00,4600
2021,12,Xiaomi,8,Android,12,"[('128', '8'), ('256', '8'), ('256', '12')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'compass', 'color spectrum']",152.7 x 69.9 x 8.2,179,Nano-SIM,6.28,89.2,1080 x 2400,419,276.00,4500
2021,12X,Xiaomi,8,Android,11,"[('128', '8'), ('256', '8'), ('256', '12')]",111,"['Fingerprint', 'accelerometer', 'proximity', 'gyro', 'compass']",152.7 x 69.9 x 8.2,176,Nano-SIM,6.28,89.2,1080 x 2400,419,,4500
2022,Watch S1 Active,Xiaomi,,Proprietary,OS,"[('Unspecified', 'storage')]",111,"['Accelerometer', 'gyro', 'compass', 'barometer', 'heart rate', 'SpO2']",46.5 x 47.3 x 11,36 (1.27 oz),,1.43,,466 x 466,326,80,470
2022,Redmi 10 (India),Xiaomi,8,Android,11,"[('64', '4'), ('128', '6')]",111,"['Fingerprint', 'accelerometer', 'proximity']",169.6 x 76.6 x 9.1,203,Nano-SIM,6.7,81.7,720 x 1650,269,130,6000
2022,Redmi 10C,Xiaomi,8,Android,11,"[('64', '3'), ('64', '4'), ('128', '3'), ('128', '4')]",111,"['Fingerprint', 'accelerometer', 'proximity']",169.6 x 76.6 x 8.3,190,Nano-SIM,6.71,82.0,720 x 1650,268,204.79,5000
2022,Redmi Note 11 Pro+ 5G (India),Xiaomi,8,Android,11,"[('64', '6'), ('128', '6'), ('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",164.2 x 76.1 x 8.1,202,Nano-SIM,6.67,86.0,1080 x 2400,395,250,5000
2022,Redmi Note 11E Pro,Xiaomi,8,Android,11,"[('128', '6'), ('128', '8'), ('256', '8')]",111,"['Fingerprint', 'accelerometer', 'gyro', 'proximity', 'compass']",164.2 x 76.1 x 8.1,202,Nano-SIM,6.67,86.0,1080 x 2400,395,240,5000
